src_style,tgt_style,src_image,gen_image,content_lpips,clip_dir,clip_style,clip_content
Early_Renaissance,Early_Renaissance,Early_Renaissance__andrea-del-castagno_giovanni-boccaccio.jpg,Early_Renaissance_Early_Renaissance__andrea-del-castagno_giovanni-boccaccio_to_Early_Renaissance.png,0.37493524,0.5864443778991699,0.8338813781738281,0.76578563
Early_Renaissance,Impressionism,Early_Renaissance__andrea-del-castagno_giovanni-boccaccio.jpg,Early_Renaissance_Early_Renaissance__andrea-del-castagno_giovanni-boccaccio_to_Impressionism.png,0.3240916,0.43986380100250244,0.6557322144508362,0.7918774
Early_Renaissance,Minimalism,Early_Renaissance__andrea-del-castagno_giovanni-boccaccio.jpg,Early_Renaissance_Early_Renaissance__andrea-del-castagno_giovanni-boccaccio_to_Minimalism.png,0.6864977,0.6057301759719849,0.6997494101524353,0.64207506
Early_Renaissance,Rococo,Early_Renaissance__andrea-del-castagno_giovanni-boccaccio.jpg,Early_Renaissance_Early_Renaissance__andrea-del-castagno_giovanni-boccaccio_to_Rococo.png,0.58426404,0.5007275342941284,0.7143898010253906,0.77141273
Early_Renaissance,Ukiyo_e,Early_Renaissance__andrea-del-castagno_giovanni-boccaccio.jpg,Early_Renaissance_Early_Renaissance__andrea-del-castagno_giovanni-boccaccio_to_Ukiyo_e.png,0.3908519,0.5572726726531982,0.7280200123786926,0.79031956
Early_Renaissance,Early_Renaissance,Early_Renaissance__andrea-del-castagno_portrait-of-a-gentleman.jpg,Early_Renaissance_Early_Renaissance__andrea-del-castagno_portrait-of-a-gentleman_to_Early_Renaissance.png,0.52471405,0.3810790181159973,0.781724214553833,0.89342046
Early_Renaissance,Impressionism,Early_Renaissance__andrea-del-castagno_portrait-of-a-gentleman.jpg,Early_Renaissance_Early_Renaissance__andrea-del-castagno_portrait-of-a-gentleman_to_Impressionism.png,0.32076988,0.46427738666534424,0.624898374080658,0.8547354
Early_Renaissance,Minimalism,Early_Renaissance__andrea-del-castagno_portrait-of-a-gentleman.jpg,Early_Renaissance_Early_Renaissance__andrea-del-castagno_portrait-of-a-gentleman_to_Minimalism.png,0.5934622,0.6014364957809448,0.6345659494400024,0.6988536
Early_Renaissance,Rococo,Early_Renaissance__andrea-del-castagno_portrait-of-a-gentleman.jpg,Early_Renaissance_Early_Renaissance__andrea-del-castagno_portrait-of-a-gentleman_to_Rococo.png,0.662086,0.45598554611206055,0.7131295204162598,0.8533752
Early_Renaissance,Ukiyo_e,Early_Renaissance__andrea-del-castagno_portrait-of-a-gentleman.jpg,Early_Renaissance_Early_Renaissance__andrea-del-castagno_portrait-of-a-gentleman_to_Ukiyo_e.png,0.55817014,0.7667510509490967,0.7973781228065491,0.6742492
