source_root,period,method,dataset_or_setting,dataset_key,resolution,variant_or_run,scope,images,clip_style,content_lpips,clip_content,ssim_y,edge_f1,musiq,hf_patch_kid,plain_kid,aggregate_art_fid,train_time_value,train_time_unit,train_time_label,infer_time_value,infer_time_unit,infer_time_label,params_m,hardware,status,source_path,source_kind,validity_class,note
G:/GitHub/Latent_Style,,LANCET,Distinct5-512 / 1000 per style,distinct5_512,512,LANCET best-lpips (F e1),full,,0.696914507508278,0.31864464036,,,,,,,122.63254700962189,1.2,m,1.2m,,,,3.91,,,G:\GitHub\Latent_Style\SchrodingerBridge\docs\experiments\distinct5_512_20260602\artfid_metric_hacking\distinct5_aggregate_artfid_keypoints.remote.csv,artfid_comparison_points,metric_evidence,ArtFID comparison point; train time preserved from train_time_label.
G:/GitHub/Latent_Style,,LANCET,Distinct5-512 / 1000 per style,distinct5_512,512,LANCET best-style (K e1),full,,0.7009949656327565,0.3622938977466666,,,,,,,157.1687499147529,1.2,m,1.2m,,,,3.91,,,G:\GitHub\Latent_Style\SchrodingerBridge\docs\experiments\distinct5_512_20260602\artfid_metric_hacking\distinct5_aggregate_artfid_keypoints.remote.csv,artfid_comparison_points,metric_evidence,ArtFID comparison point; train time preserved from train_time_label.
G:/GitHub/Latent_Style,,LANCET,Distinct5-512 / 1000 per style,distinct5_512,512,LANCET best-lpips (F e1),transfer,,0.6643604030708471,0.3245282069166667,,,,,,,126.8257137813018,1.2,m,1.2m,,,,3.91,,,G:\GitHub\Latent_Style\SchrodingerBridge\docs\experiments\distinct5_512_20260602\artfid_metric_hacking\distinct5_aggregate_artfid_keypoints.remote.csv,artfid_comparison_points,metric_evidence,ArtFID comparison point; train time preserved from train_time_label.
G:/GitHub/Latent_Style,,LANCET,Distinct5-512 / 1000 per style,distinct5_512,512,LANCET best-style (K e1),transfer,,0.6711669415235519,0.3722808781833334,,,,,,,161.95765747448172,1.2,m,1.2m,,,,3.91,,,G:\GitHub\Latent_Style\SchrodingerBridge\docs\experiments\distinct5_512_20260602\artfid_metric_hacking\distinct5_aggregate_artfid_keypoints.remote.csv,artfid_comparison_points,metric_evidence,ArtFID comparison point; train time preserved from train_time_label.
G:/GitHub/Latent_Style,,LANCET,distinct5_512,distinct5_512,512,LANCET-F-e1,full,,0.696914507508278,,,,,,,,122.63254700962189,,,,42.104,s,42.104 s,3.91,,,SchrodingerBridge/docs/experiments/distinct5_512_20260602/artfid_metric_hacking/distinct5_aggregate_artfid_keypoints.csv,generic_csv,metric_evidence,Parsed from SchrodingerBridge/docs/experiments/distinct5_512_20260602/artfid_metric_hacking/distinct5_aggregate_artfid_keypoints.csv
G:/GitHub/Latent_Style,,LANCET,distinct5_512,distinct5_512,512,LANCET-F-e1,transfer,,0.6643604030708471,,,,,,,,126.8257137813018,,,,35.975,s,35.975 s,3.91,,,SchrodingerBridge/docs/experiments/distinct5_512_20260602/artfid_metric_hacking/distinct5_aggregate_artfid_keypoints.csv,generic_csv,metric_evidence,Parsed from SchrodingerBridge/docs/experiments/distinct5_512_20260602/artfid_metric_hacking/distinct5_aggregate_artfid_keypoints.csv
G:/GitHub/Latent_Style,,LANCET,distinct5_512,distinct5_512,512,LANCET-K-e1,full,,0.7009949656327565,,,,,,,,157.1687499147529,,,,41.843,s,41.843 s,3.91,,,SchrodingerBridge/docs/experiments/distinct5_512_20260602/artfid_metric_hacking/distinct5_aggregate_artfid_keypoints.csv,generic_csv,metric_evidence,Parsed from SchrodingerBridge/docs/experiments/distinct5_512_20260602/artfid_metric_hacking/distinct5_aggregate_artfid_keypoints.csv
G:/GitHub/Latent_Style,,LANCET,distinct5_512,distinct5_512,512,LANCET-K-e1,transfer,,0.6711669415235519,,,,,,,,161.95765747448172,,,,35.748,s,35.748 s,3.91,,,SchrodingerBridge/docs/experiments/distinct5_512_20260602/artfid_metric_hacking/distinct5_aggregate_artfid_keypoints.csv,generic_csv,metric_evidence,Parsed from SchrodingerBridge/docs/experiments/distinct5_512_20260602/artfid_metric_hacking/distinct5_aggregate_artfid_keypoints.csv
G:/GitHub/Latent_Style,,LANCET,distinct5_512,distinct5_512,512,LANCET-F-e1,full,,0.696914507508278,,,,,,,,122.63254700962189,,,,40.472,s,40.472 s,3.91,,,SchrodingerBridge/docs/experiments/distinct5_512_20260602/artfid_metric_hacking/distinct5_aggregate_artfid_keypoints.remote.csv,generic_csv,metric_evidence,Parsed from SchrodingerBridge/docs/experiments/distinct5_512_20260602/artfid_metric_hacking/distinct5_aggregate_artfid_keypoints.remote.csv
G:/GitHub/Latent_Style,,LANCET,distinct5_512,distinct5_512,512,LANCET-F-e1,transfer,,0.6643604030708471,,,,,,,,126.8257137813018,,,,35.519,s,35.519 s,3.91,,,SchrodingerBridge/docs/experiments/distinct5_512_20260602/artfid_metric_hacking/distinct5_aggregate_artfid_keypoints.remote.csv,generic_csv,metric_evidence,Parsed from SchrodingerBridge/docs/experiments/distinct5_512_20260602/artfid_metric_hacking/distinct5_aggregate_artfid_keypoints.remote.csv
